,customer,inactive_days,number_of_orders,total_payment,cluster_r,cluster_f,cluster_m,rfm_segment,segment_index
90436,C91392,13,1,158.76999999999998,3,1,1,311,C
90437,C91393,13,1,59.87,3,1,1,311,C
90438,C91394,13,1,88.61,3,1,1,311,C
90439,C91395,13,1,99.57000000000001,3,1,1,311,C
90440,C91396,13,1,78.32,3,1,1,311,C
90441,C91397,13,1,43.41,3,1,1,311,C
90442,C91398,13,1,26.89,3,1,1,311,C
90443,C91399,13,1,85.81,3,1,1,311,C
90444,C914,517,2,333.17,1,2,2,122,D
90445,C9140,469,1,258.81,1,1,1,111,D
90446,C91400,13,1,74.5,3,1,1,311,C
90447,C91401,13,1,68.43,3,1,1,311,C
90448,C91402,13,1,96.65,3,1,1,311,C
90449,C91403,13,1,43.230000000000004,3,1,1,311,C
90450,C91404,13,1,88.71,3,1,1,311,C
90451,C91405,13,1,83.87,3,1,1,311,C
90452,C91406,13,1,96.89,3,1,1,311,C
90453,C91407,13,1,56.49,3,1,1,311,C
90454,C91408,13,1,109.68,3,1,1,311,C
90455,C91409,13,1,93.21,3,1,1,311,C
90456,C9141,25,2,210.22,3,2,1,321,C
90457,C91410,13,1,102.47999999999999,3,1,1,311,C
90458,C91411,13,1,63.14,3,1,1,311,C
90459,C91412,13,1,140.87,3,1,1,311,C
90460,C91413,13,1,47.32,3,1,1,311,C
90461,C91414,13,1,114.81,3,1,1,311,C
90462,C91415,13,1,246.42000000000002,3,1,1,311,C
90463,C91416,13,1,50.73,3,1,1,311,C
90464,C91417,13,1,253.1,3,1,1,311,C
90465,C91418,13,1,79.11,3,1,1,311,C
90466,C91419,13,1,69.44,3,1,1,311,C
90467,C9142,462,2,346.87,1,2,2,122,D
90468,C91420,13,1,57.51,3,1,1,311,C
90469,C91421,13,1,102.93,3,1,1,311,C
90470,C91422,13,1,106.86000000000001,3,1,1,311,C
90471,C91423,13,1,317.48,3,1,2,312,A
90472,C91424,13,1,80.38,3,1,1,311,C
90473,C91425,13,4,450.0,3,3,2,332,A
90474,C91426,13,1,118.49,3,1,1,311,C
90475,C91427,13,1,96.03,3,1,1,311,C
90476,C91428,13,1,33.62,3,1,1,311,C
90477,C91429,13,1,46.2,3,1,1,311,C
90478,C9143,469,1,172.03,1,1,1,111,D
90479,C91430,13,1,34.129999999999995,3,1,1,311,C
90480,C91431,13,1,107.59,3,1,1,311,C
90481,C91432,13,1,87.52000000000001,3,1,1,311,C
90482,C91433,13,1,183.49,3,1,1,311,C
90483,C91434,13,1,98.64999999999999,3,1,1,311,C
90484,C91435,13,1,141.39000000000001,3,1,1,311,C
90485,C91436,13,1,85.49000000000001,3,1,1,311,C
90486,C91437,13,1,75.68,3,1,1,311,C
90487,C91438,13,1,191.0,3,1,1,311,C
90488,C91439,13,2,227.32,3,2,1,321,C
90489,C9144,469,1,117.93,1,1,1,111,D
90490,C91440,13,1,99.7,3,1,1,311,C
90491,C91441,13,1,53.36,3,1,1,311,C
90492,C91442,13,1,320.09999999999997,3,1,2,312,A
90493,C91443,13,1,195.61,3,1,1,311,C
90494,C91444,13,1,180.37,3,1,1,311,C
90495,C91445,13,1,122.54999999999998,3,1,1,311,C
90496,C91446,13,1,84.02000000000001,3,1,1,311,C
90497,C91447,13,1,58.15,3,1,1,311,C
90498,C91448,13,1,278.0,3,1,1,311,C
90499,C91449,13,1,129.18,3,1,1,311,C
90500,C9145,469,1,49.53,1,1,1,111,D
90501,C91450,13,1,179.22,3,1,1,311,C
90502,C91451,13,1,44.41,3,1,1,311,C
90503,C91452,13,1,128.85999999999999,3,1,1,311,C
90504,C91453,13,1,107.42,3,1,1,311,C
90505,C91454,13,1,57.51,3,1,1,311,C
90506,C91455,13,1,52.839999999999996,3,1,1,311,C
90507,C91456,13,1,31.23,3,1,1,311,C
90508,C91457,12,1,122.47999999999999,3,1,1,311,C
90509,C91458,12,1,1789.02,3,1,3,313,A
90510,C91459,12,1,147.07,3,1,1,311,C
90511,C9146,469,1,71.63,1,1,1,111,D
90512,C91460,12,1,85.81,3,1,1,311,C
90513,C91461,12,1,32.129999999999995,3,1,1,311,C
90514,C91462,12,1,157.75,3,1,1,311,C
90515,C91463,12,1,84.78999999999999,3,1,1,311,C
90516,C91464,12,1,114.69,3,1,1,311,C
90517,C91465,12,1,73.71000000000001,3,1,1,311,C
90518,C91466,12,1,56.2,3,1,1,311,C
90519,C91467,12,1,293.38,3,1,1,311,C
90520,C91468,12,1,45.03,3,1,1,311,C
90521,C91469,12,1,59.89,3,1,1,311,C
90522,C9147,469,1,204.06,1,1,1,111,D
90523,C91470,12,1,360.99,3,1,2,312,A
90524,C91471,12,1,172.14,3,1,1,311,C
90525,C91472,12,1,168.28,3,1,1,311,C
90526,C91473,12,1,64.44,3,1,1,311,C
90527,C91474,12,1,96.14999999999999,3,1,1,311,C
90528,C91475,12,1,89.65,3,1,1,311,C
90529,C91476,12,1,94.74,3,1,1,311,C
90530,C91477,12,1,142.65,3,1,1,311,C
90531,C91478,12,1,116.69999999999999,3,1,1,311,C
90532,C91479,12,1,76.62,3,1,1,311,C
90533,C9148,469,1,31.09,1,1,1,111,D
90534,C91480,12,1,88.49000000000001,3,1,1,311,C
90535,C91481,12,1,186.1,3,1,1,311,C
90536,C91482,12,1,40.269999999999996,3,1,1,311,C
90537,C91483,12,1,92.21000000000001,3,1,1,311,C
90538,C91484,12,1,78.47,3,1,1,311,C
90539,C91485,12,1,68.35,3,1,1,311,C
90540,C91486,12,1,384.66,3,1,2,312,A
90541,C91487,12,2,277.68,3,2,1,321,C
90542,C91488,12,1,108.42999999999999,3,1,1,311,C
90543,C91489,12,1,50.050000000000004,3,1,1,311,C
90544,C9149,469,1,33.980000000000004,1,1,1,111,D
90545,C91490,12,1,58.37,3,1,1,311,C
90546,C91491,12,1,89.21,3,1,1,311,C
90547,C91492,12,1,57.51,3,1,1,311,C
90548,C91493,12,1,39.05,3,1,1,311,C
90549,C91494,12,1,27.89,3,1,1,311,C
90550,C91495,12,1,48.379999999999995,3,1,1,311,C
90551,C91496,12,1,72.18,3,1,1,311,C
90552,C91497,12,1,103.19,3,1,1,311,C
90553,C91498,12,1,35.730000000000004,3,1,1,311,C
90554,C91499,12,1,33.71,3,1,1,311,C
90555,C915,575,1,783.0,1,1,2,112,D
90556,C9150,469,1,114.45,1,1,1,111,D
90557,C91500,12,1,139.22,3,1,1,311,C
90558,C91501,12,1,354.24,3,1,2,312,A
90559,C91502,12,1,67.44,3,1,1,311,C
90560,C91503,12,1,122.12,3,1,1,311,C
90561,C91504,12,1,167.59,3,1,1,311,C
90562,C91505,12,1,70.4,3,1,1,311,C
90563,C91506,12,1,57.370000000000005,3,1,1,311,C
90564,C91507,12,1,40.17,3,1,1,311,C
90565,C91508,12,1,45.19,3,1,1,311,C
90566,C91509,12,1,49.550000000000004,3,1,1,311,C
90567,C9151,469,1,149.69,1,1,1,111,D
90568,C91510,12,1,257.37,3,1,1,311,C
90569,C91511,12,1,31.32,3,1,1,311,C
90570,C91512,12,1,27.78,3,1,1,311,C
90571,C91513,12,1,111.78,3,1,1,311,C
90572,C91514,12,1,209.99,3,1,1,311,C
90573,C91515,12,1,102.11,3,1,1,311,C
90574,C91516,12,1,70.07000000000001,3,1,1,311,C
90575,C91517,12,1,83.82,3,1,1,311,C
90576,C91518,12,1,62.92,3,1,1,311,C
90577,C91519,12,1,90.17999999999999,3,1,1,311,C
90578,C9152,469,1,33.75,1,1,1,111,D
90579,C91520,12,1,125.42,3,1,1,311,C
90580,C91521,12,1,376.61,3,1,2,312,A
90581,C91522,12,1,33.71,3,1,1,311,C
90582,C91523,12,1,145.64,3,1,1,311,C
90583,C91524,12,1,89.21,3,1,1,311,C
90584,C91525,12,1,205.51,3,1,1,311,C
90585,C91526,12,1,123.75,3,1,1,311,C
90586,C91527,12,1,183.79,3,1,1,311,C
90587,C91528,12,1,65.53,3,1,1,311,C
90588,C91529,12,1,90.17999999999999,3,1,1,311,C
90589,C9153,469,1,24.35,1,1,1,111,D
90590,C91530,12,1,72.75,3,1,1,311,C
90591,C91531,12,1,143.98,3,1,1,311,C
90592,C91532,12,1,130.27,3,1,1,311,C
90593,C91533,12,1,173.68,3,1,1,311,C
90594,C91534,12,1,2323.25,3,1,3,313,A
90595,C91535,12,1,108.77,3,1,1,311,C
90596,C91536,12,1,380.85,3,1,2,312,A
90597,C91537,12,1,23.39,3,1,1,311,C
90598,C91538,12,1,76.53999999999999,3,1,1,311,C
90599,C91539,12,1,98.33,3,1,1,311,C
90600,C9154,469,1,93.57,1,1,1,111,D
90601,C91540,12,1,68.96000000000001,3,1,1,311,C
90602,C91541,12,1,84.58,3,1,1,311,C
90603,C91542,12,1,25.61,3,1,1,311,C
90604,C91543,12,1,52.26,3,1,1,311,C
90605,C91544,12,1,81.74,3,1,1,311,C
90606,C91545,12,1,200.32999999999998,3,1,1,311,C
90607,C91546,12,1,61.269999999999996,3,1,1,311,C
90608,C91547,12,1,384.78999999999996,3,1,2,312,A
90609,C91548,12,1,34.22,3,1,1,311,C
90610,C91549,12,1,75.42,3,1,1,311,C
90611,C9155,469,1,2150.81,1,1,3,113,D
90612,C91550,12,1,111.73,3,1,1,311,C
90613,C91551,12,1,153.16,3,1,1,311,C
90614,C91552,12,1,90.89,3,1,1,311,C
90615,C91553,12,1,256.47,3,1,1,311,C
90616,C91554,12,1,57.6,3,1,1,311,C
90617,C91555,12,1,60.29,3,1,1,311,C
90618,C91556,12,1,43.0,3,1,1,311,C
90619,C91557,12,1,40.959999999999994,3,1,1,311,C
90620,C91558,12,1,216.48000000000002,3,1,1,311,C
90621,C91559,12,1,158.98000000000002,3,1,1,311,C
90622,C9156,469,1,140.3,1,1,1,111,D
90623,C91560,12,1,43.16,3,1,1,311,C
90624,C91561,12,1,58.980000000000004,3,1,1,311,C
90625,C91562,12,1,61.4,3,1,1,311,C
90626,C91563,12,1,284.89,3,1,1,311,C
90627,C91564,12,1,85.81,3,1,1,311,C
90628,C91565,12,1,73.38,3,1,1,311,C
90629,C91566,12,1,108.21000000000001,3,1,1,311,C
90630,C91567,12,1,172.09,3,1,1,311,C
90631,C91568,12,1,27.39,3,1,1,311,C
90632,C91569,12,1,26.78,3,1,1,311,C
90633,C9157,469,2,459.01,1,2,2,122,D
90634,C91570,12,1,528.6899999999999,3,1,2,312,A
90635,C91571,12,1,63.28,3,1,1,311,C
90636,C91572,12,1,144.21,3,1,1,311,C
90637,C91573,12,1,37.58,3,1,1,311,C
90638,C91574,12,1,69.03999999999999,3,1,1,311,C
90639,C91575,12,1,169.39,3,1,1,311,C
90640,C91576,12,1,47.43,3,1,1,311,C
90641,C91577,12,1,45.3,3,1,1,311,C
90642,C91578,12,1,76.51,3,1,1,311,C
90643,C91579,12,1,53.72,3,1,1,311,C
90644,C9158,469,1,50.0,1,1,1,111,D
90645,C91580,12,1,98.64999999999999,3,1,1,311,C
90646,C91581,12,1,383.71999999999997,3,1,2,312,A
90647,C91582,12,1,47.71,3,1,1,311,C
90648,C91583,12,1,67.44,3,1,1,311,C
90649,C91584,12,1,75.9,3,1,1,311,C
90650,C91585,12,1,108.12,3,1,1,311,C
90651,C91586,12,1,50.5,3,1,1,311,C
90652,C91587,12,1,51.32,3,1,1,311,C
90653,C91588,12,1,189.37,3,1,1,311,C
90654,C91589,12,1,142.56,3,1,1,311,C
90655,C9159,469,1,51.75,1,1,1,111,D
90656,C91590,12,1,45.2,3,1,1,311,C
90657,C91591,12,1,78.47,3,1,1,311,C
90658,C91592,12,1,59.0,3,1,1,311,C
90659,C91593,12,1,27.22,3,1,1,311,C
90660,C91594,12,1,119.60000000000001,3,1,1,311,C
90661,C91595,12,1,182.45999999999998,3,1,1,311,C
90662,C91596,12,1,63.22,3,1,1,311,C
90663,C91597,12,1,118.35,3,1,1,311,C
90664,C91598,12,1,27.39,3,1,1,311,C
90665,C91599,12,1,31.43,3,1,1,311,C
90666,C916,575,1,54.9,1,1,1,111,D
90667,C9160,469,1,80.39,1,1,1,111,D
90668,C91600,12,1,2022.33,3,1,3,313,A
90669,C91601,12,1,68.35,3,1,1,311,C
90670,C91602,12,1,176.31,3,1,1,311,C
90671,C91603,12,1,186.1,3,1,1,311,C
90672,C91604,12,1,54.269999999999996,3,1,1,311,C
90673,C91605,12,1,132.69,3,1,1,311,C
90674,C91606,12,1,192.81,3,1,1,311,C
90675,C91607,12,1,85.17,3,1,1,311,C
90676,C91608,12,1,58.37,3,1,1,311,C
90677,C91609,12,1,178.0,3,1,1,311,C
90678,C9161,469,1,163.39,1,1,1,111,D
90679,C91610,12,1,52.129999999999995,3,1,1,311,C
90680,C91611,12,1,50.32,3,1,1,311,C
90681,C91612,12,1,179.22,3,1,1,311,C
90682,C91613,12,1,64.4,3,1,1,311,C
90683,C91614,12,1,137.93,3,1,1,311,C
90684,C91615,12,1,727.1,3,1,2,312,A
90685,C91616,12,1,98.63,3,1,1,311,C
90686,C91617,12,1,338.78,3,1,2,312,A
90687,C91618,12,1,52.57,3,1,1,311,C
90688,C91619,12,1,67.25,3,1,1,311,C
90689,C9162,469,1,20.28,1,1,1,111,D
90690,C91620,12,1,54.86,3,1,1,311,C
90691,C91621,12,1,256.87,3,1,1,311,C
90692,C91622,12,1,24.39,3,1,1,311,C
90693,C91623,12,1,36.61,3,1,1,311,C
90694,C91624,12,1,47.44,3,1,1,311,C
90695,C91625,12,1,258.67,3,1,1,311,C
90696,C91626,12,2,84.63999999999999,3,2,1,321,C
90697,C91627,12,1,118.49,3,1,1,311,C
90698,C91628,12,1,88.49000000000001,3,1,1,311,C
90699,C91629,12,4,612.99,3,3,2,332,A
90700,C9163,469,1,1257.96,1,1,3,113,D
90701,C91630,12,1,68.43,3,1,1,311,C
90702,C91631,12,1,64.38,3,1,1,311,C
90703,C91632,12,1,30.22,3,1,1,311,C
90704,C91633,12,1,73.72,3,1,1,311,C
90705,C91634,12,1,81.71,3,1,1,311,C
90706,C91635,12,1,73.38,3,1,1,311,C
90707,C91636,12,1,58.37,3,1,1,311,C
90708,C91637,12,1,73.05,3,1,1,311,C
90709,C91638,12,1,73.8,3,1,1,311,C
90710,C91639,12,1,68.32,3,1,1,311,C
90711,C9164,469,1,126.74000000000001,1,1,1,111,D
90712,C91640,12,1,33.34,3,1,1,311,C
90713,C91641,12,1,31.11,3,1,1,311,C
90714,C91642,12,1,83.78999999999999,3,1,1,311,C
90715,C91643,12,1,134.53,3,1,1,311,C
90716,C91644,12,1,30.12,3,1,1,311,C
90717,C91645,12,1,355.03,3,1,2,312,A
90718,C91646,12,1,259.15,3,1,1,311,C
90719,C91647,12,1,21.38,3,1,1,311,C
90720,C91648,12,1,82.97,3,1,1,311,C
90721,C91649,12,1,46.58,3,1,1,311,C
90722,C9165,469,1,194.5,1,1,1,111,D
90723,C91650,12,1,54.33,3,1,1,311,C
90724,C91651,12,1,314.29999999999995,3,1,2,312,A
90725,C91652,12,1,278.0,3,1,1,311,C
90726,C91653,12,1,97.57000000000001,3,1,1,311,C
90727,C91654,12,1,142.82,3,1,1,311,C
90728,C91655,12,1,80.45,3,1,1,311,C
90729,C91656,12,1,90.63000000000001,3,1,1,311,C
90730,C91657,12,1,108.33,3,1,1,311,C
90731,C91658,12,1,330.38,3,1,2,312,A
90732,C91659,12,1,48.209999999999994,3,1,1,311,C
90733,C9166,469,1,62.69,1,1,1,111,D
90734,C91660,12,1,30.060000000000002,3,1,1,311,C
90735,C91661,12,1,81.55,3,1,1,311,C
90736,C91662,12,1,37.230000000000004,3,1,1,311,C
90737,C91663,12,1,153.1,3,1,1,311,C
90738,C91664,12,1,42.5,3,1,1,311,C
90739,C91665,12,1,48.58,3,1,1,311,C
90740,C91666,12,2,213.72000000000003,3,2,1,321,C
90741,C91667,12,1,102.89,3,1,1,311,C
90742,C91668,12,1,172.04000000000002,3,1,1,311,C
90743,C91669,12,1,380.85,3,1,2,312,A
90744,C9167,469,2,53.36,1,2,1,121,D
90745,C91670,12,1,87.27,3,1,1,311,C
90746,C91671,12,1,180.85999999999999,3,1,1,311,C
90747,C91672,12,1,77.21,3,1,1,311,C
90748,C91673,12,1,220.66,3,1,1,311,C
90749,C91674,12,1,267.51,3,1,1,311,C
90750,C91675,12,1,118.9,3,1,1,311,C
90751,C91676,12,1,123.49,3,1,1,311,C
90752,C91677,12,1,272.95,3,1,1,311,C
90753,C91678,12,1,33.34,3,1,1,311,C
90754,C91679,12,1,1898.61,3,1,3,313,A
90755,C9168,469,1,257.73,1,1,1,111,D
90756,C91680,12,1,63.99,3,1,1,311,C
90757,C91681,4,2,467.58,3,2,2,322,C
90758,C91682,12,1,1728.81,3,1,3,313,A
90759,C91683,12,1,622.98,3,1,2,312,A
90760,C91684,12,1,115.51,3,1,1,311,C
90761,C91685,12,1,82.4,3,1,1,311,C
90762,C91686,12,1,34.06,3,1,1,311,C
90763,C91687,12,1,203.91,3,1,1,311,C
90764,C91688,12,1,86.36999999999999,3,1,1,311,C
90765,C91689,12,1,206.5,3,1,1,311,C
90766,C9169,469,1,388.76,1,1,2,112,D
90767,C91690,12,1,82.23,3,1,1,311,C
90768,C91691,12,1,96.21000000000001,3,1,1,311,C
90769,C91692,12,1,176.2,3,1,1,311,C
90770,C91693,12,1,24.38,3,1,1,311,C
90771,C91694,12,1,79.75999999999999,3,1,1,311,C
90772,C91695,12,1,703.0600000000001,3,1,2,312,A
90773,C91696,12,1,46.269999999999996,3,1,1,311,C
90774,C91697,12,2,396.06,3,2,2,322,C
90775,C91698,12,1,32.43,3,1,1,311,C
90776,C91699,12,1,217.59,3,1,1,311,C
90777,C917,575,1,114.1,1,1,1,111,D
90778,C9170,469,1,71.63,1,1,1,111,D
90779,C91700,12,1,79.24,3,1,1,311,C
90780,C91701,12,1,104.92999999999999,3,1,1,311,C
90781,C91702,12,1,123.99,3,1,1,311,C
90782,C91703,12,1,424.99,3,1,2,312,A
90783,C91704,12,1,30.23,3,1,1,311,C
90784,C91705,12,1,87.28,3,1,1,311,C
90785,C91706,12,1,133.57999999999998,3,1,1,311,C
90786,C91707,12,1,196.92000000000002,3,1,1,311,C
90787,C91708,12,1,30.689999999999998,3,1,1,311,C
90788,C91709,12,1,68.15,3,1,1,311,C
90789,C9171,469,1,178.23999999999998,1,1,1,111,D
90790,C91710,12,1,48.3,3,1,1,311,C
90791,C91711,12,1,104.72,3,1,1,311,C
90792,C91712,12,1,69.69,3,1,1,311,C
90793,C91713,12,1,173.49,3,1,1,311,C
90794,C91714,12,1,163.06,3,1,1,311,C
90795,C91715,12,1,49.489999999999995,3,1,1,311,C
90796,C91716,12,1,145.12,3,1,1,311,C
90797,C91717,12,1,62.82,3,1,1,311,C
90798,C91718,12,1,93.89,3,1,1,311,C
90799,C91719,12,1,119.51,3,1,1,311,C
90800,C9172,54,3,190.3,3,3,1,331,C
90801,C91720,12,1,70.7,3,1,1,311,C
90802,C91721,12,1,138.92000000000002,3,1,1,311,C
90803,C91722,12,1,57.16,3,1,1,311,C
90804,C91723,12,1,96.65,3,1,1,311,C
90805,C91724,12,1,56.6,3,1,1,311,C
90806,C91725,12,1,94.74,3,1,1,311,C
90807,C91726,12,1,61.51,3,1,1,311,C
90808,C91727,12,1,36.33,3,1,1,311,C
90809,C91728,12,2,141.47,3,2,1,321,C
90810,C91729,12,1,65.42,3,1,1,311,C
90811,C9173,469,1,128.15,1,1,1,111,D
90812,C91730,12,1,32.18,3,1,1,311,C
90813,C91731,12,1,70.97,3,1,1,311,C
90814,C91732,12,1,42.11,3,1,1,311,C
90815,C91733,12,1,52.85,3,1,1,311,C
90816,C91734,12,1,51.41,3,1,1,311,C
90817,C91735,12,1,139.93,3,1,1,311,C
90818,C91736,12,1,103.63,3,1,1,311,C
90819,C91737,12,1,67.71000000000001,3,1,1,311,C
90820,C91738,12,1,297.1,3,1,1,311,C
90821,C91739,12,1,36.04,3,1,1,311,C
90822,C9174,469,1,115.15,1,1,1,111,D
90823,C91740,12,1,109.89,3,1,1,311,C
90824,C91741,12,1,215.71,3,1,1,311,C
90825,C91742,12,1,199.39000000000001,3,1,1,311,C
90826,C91743,11,1,89.11,3,1,1,311,C
90827,C91744,11,1,37.31,3,1,1,311,C
90828,C91745,11,1,82.25,3,1,1,311,C
90829,C91746,11,1,63.82,3,1,1,311,C
90830,C91747,11,1,237.6,3,1,1,311,C
90831,C91748,11,1,247.70999999999998,3,1,1,311,C
90832,C91749,11,1,232.11,3,1,1,311,C
90833,C9175,469,1,275.48,1,1,1,111,D
90834,C91750,11,1,83.15,3,1,1,311,C
90835,C91751,11,2,126.86,3,2,1,321,C
90836,C91752,11,1,208.88,3,1,1,311,C
90837,C91753,11,1,476.13,3,1,2,312,A
90838,C91754,11,1,62.11,3,1,1,311,C
90839,C91755,11,1,94.74,3,1,1,311,C
90840,C91756,11,1,83.15,3,1,1,311,C
90841,C91757,11,1,103.68,3,1,1,311,C
90842,C91758,11,1,63.55,3,1,1,311,C
90843,C91759,11,1,151.05,3,1,1,311,C
90844,C9176,468,1,29.47,1,1,1,111,D
90845,C91760,11,1,47.53,3,1,1,311,C
90846,C91761,11,1,272.45,3,1,1,311,C
90847,C91762,11,2,148.69,3,2,1,321,C
90848,C91763,11,1,214.58,3,1,1,311,C
90849,C91764,11,1,51.93,3,1,1,311,C
90850,C91765,11,1,114.49,3,1,1,311,C
90851,C91766,11,1,2014.99,3,1,3,313,A
90852,C91767,11,1,96.69,3,1,1,311,C
90853,C91768,11,1,164.0,3,1,1,311,C
90854,C91769,11,1,229.07,3,1,1,311,C
90855,C9177,468,1,206.57,1,1,1,111,D
90856,C91770,11,1,61.92,3,1,1,311,C
90857,C91771,11,2,136.86,3,2,1,321,C
90858,C91772,11,1,73.06,3,1,1,311,C
90859,C91773,11,1,65.35,3,1,1,311,C
90860,C91774,11,1,104.68,3,1,1,311,C
90861,C91775,11,1,97.57000000000001,3,1,1,311,C
90862,C91776,11,1,20.38,3,1,1,311,C
90863,C91777,11,1,50.239999999999995,3,1,1,311,C
90864,C91778,11,2,120.5,3,2,1,321,C
90865,C91779,11,1,193.98000000000002,3,1,1,311,C
90866,C9178,468,1,255.42000000000002,1,1,1,111,D
90867,C91780,11,1,184.95,3,1,1,311,C
90868,C91781,11,1,31.22,3,1,1,311,C
90869,C91782,11,1,114.19,3,1,1,311,C
90870,C91783,11,1,205.51,3,1,1,311,C
90871,C91784,11,1,76.61000000000001,3,1,1,311,C
90872,C91785,11,1,114.65,3,1,1,311,C
90873,C91786,11,1,136.97,3,1,1,311,C
90874,C91787,11,1,67.44,3,1,1,311,C
90875,C91788,11,1,91.03,3,1,1,311,C
90876,C91789,11,1,35.839999999999996,3,1,1,311,C
90877,C9179,468,1,71.05,1,1,1,111,D
90878,C91790,11,1,55.769999999999996,3,1,1,311,C
90879,C91791,11,1,163.57999999999998,3,1,1,311,C
90880,C91792,11,1,40.97,3,1,1,311,C
90881,C91793,11,1,33.2,3,1,1,311,C
90882,C91794,11,1,61.269999999999996,3,1,1,311,C
90883,C91795,11,1,86.58000000000001,3,1,1,311,C
90884,C91796,11,1,57.39,3,1,1,311,C
90885,C91797,11,1,369.22,3,1,2,312,A
90886,C91798,11,1,51.25,3,1,1,311,C
90887,C91799,11,1,68.02,3,1,1,311,C
90888,C918,575,1,145.9,1,1,1,111,D
90889,C9180,468,1,141.63,1,1,1,111,D
90890,C91800,11,1,175.9,3,1,1,311,C
90891,C91801,11,1,176.34,3,1,1,311,C
90892,C91802,11,1,153.1,3,1,1,311,C
90893,C91803,11,1,123.75,3,1,1,311,C
90894,C91804,11,1,394.31,3,1,2,312,A
90895,C91805,11,1,125.92999999999999,3,1,1,311,C
90896,C91806,11,1,154.05,3,1,1,311,C
90897,C91807,11,1,134.53,3,1,1,311,C
90898,C91808,11,1,59.87,3,1,1,311,C
90899,C91809,11,1,49.410000000000004,3,1,1,311,C
90900,C9181,468,1,54.1,1,1,1,111,D
90901,C91810,11,1,50.49,3,1,1,311,C
90902,C91811,11,1,119.64,3,1,1,311,C
90903,C91812,11,1,40.269999999999996,3,1,1,311,C
90904,C91813,11,1,21.29,3,1,1,311,C
90905,C91814,11,1,184.82,3,1,1,311,C
90906,C91815,11,1,45.69,3,1,1,311,C
90907,C91816,11,1,561.78,3,1,2,312,A
90908,C91817,11,1,69.48,3,1,1,311,C
90909,C91818,11,3,106.78,3,3,1,331,C
90910,C91819,11,1,34.71,3,1,1,311,C
90911,C9182,468,1,81.89,1,1,1,111,D
90912,C91820,11,1,180.91,3,1,1,311,C
90913,C91821,11,1,62.17,3,1,1,311,C
90914,C91822,11,1,45.31,3,1,1,311,C
90915,C91823,11,1,120.80000000000001,3,1,1,311,C
90916,C91824,11,1,389.12,3,1,2,312,A
90917,C91825,11,1,163.45,3,1,1,311,C
90918,C91826,11,1,45.3,3,1,1,311,C
90919,C91827,11,1,145.93,3,1,1,311,C
90920,C91828,11,1,52.01,3,1,1,311,C
90921,C91829,11,1,245.19,3,1,1,311,C
90922,C9183,468,1,75.08,1,1,1,111,D
90923,C91830,11,1,68.05,3,1,1,311,C
90924,C91831,11,1,55.12,3,1,1,311,C
90925,C91832,11,1,244.29000000000002,3,1,1,311,C
90926,C91833,11,1,148.57,3,1,1,311,C
90927,C91834,11,1,139.68,3,1,1,311,C
90928,C91835,11,1,100.06,3,1,1,311,C
90929,C91836,11,1,114.78,3,1,1,311,C
90930,C91837,11,1,50.29,3,1,1,311,C
90931,C91838,11,1,173.68,3,1,1,311,C
90932,C91839,11,2,164.56,3,2,1,321,C
90933,C9184,468,1,55.0,1,1,1,111,D
90934,C91840,11,1,103.93,3,1,1,311,C
90935,C91841,11,1,175.04999999999998,3,1,1,311,C
90936,C91842,11,1,120.95,3,1,1,311,C
90937,C91843,11,1,55.53,3,1,1,311,C
90938,C91844,11,1,133.9,3,1,1,311,C
90939,C91845,11,1,19.36,3,1,1,311,C
90940,C91846,11,2,93.28,3,2,1,321,C
90941,C91847,11,1,47.29,3,1,1,311,C
90942,C91848,11,1,25.78,3,1,1,311,C
90943,C91849,11,1,216.57999999999998,3,1,1,311,C
90944,C9185,468,1,22.72,1,1,1,111,D
90945,C91850,11,1,198.96,3,1,1,311,C
90946,C91851,11,1,425.94,3,1,2,312,A
90947,C91852,11,1,27.299999999999997,3,1,1,311,C
90948,C91853,11,1,99.74,3,1,1,311,C
90949,C91854,11,1,139.94,3,1,1,311,C
90950,C91855,11,1,138.5,3,1,1,311,C
90951,C91856,11,1,90.63000000000001,3,1,1,311,C
90952,C91857,11,1,164.35000000000002,3,1,1,311,C
90953,C91858,11,1,31.43,3,1,1,311,C
90954,C91859,11,1,124.09,3,1,1,311,C
90955,C9186,16,5,161.48000000000002,3,3,1,331,C
90956,C91860,11,1,171.77,3,1,1,311,C
90957,C91861,11,1,70.12,3,1,1,311,C
90958,C91862,11,1,194.32999999999998,3,1,1,311,C
90959,C91863,11,1,51.72,3,1,1,311,C
90960,C91864,11,1,194.56,3,1,1,311,C
90961,C91865,11,1,19.36,3,1,1,311,C
90962,C91866,11,1,98.64999999999999,3,1,1,311,C
90963,C91867,11,1,84.54,3,1,1,311,C
90964,C91868,11,1,45.3,3,1,1,311,C
90965,C91869,11,1,56.49,3,1,1,311,C
90966,C9187,468,1,154.47,1,1,1,111,D
90967,C91870,11,1,178.74,3,1,1,311,C
90968,C91871,11,1,54.559999999999995,3,1,1,311,C
90969,C91872,11,1,57.5,3,1,1,311,C
90970,C91873,11,1,103.59,3,1,1,311,C
90971,C91874,11,1,54.64,3,1,1,311,C
90972,C91875,11,1,83.45,3,1,1,311,C
90973,C91876,11,1,158.08,3,1,1,311,C
90974,C91877,11,1,160.81,3,1,1,311,C
90975,C91878,11,1,68.35,3,1,1,311,C
90976,C91879,11,1,254.46,3,1,1,311,C
